Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,029025,1965,01,01,37.4,,Y
IDCJAC0010,029025,1965,01,02,39.0,1,Y
IDCJAC0010,029025,1965,01,03,39.2,1,Y
IDCJAC0010,029025,1965,01,04,38.4,1,Y
IDCJAC0010,029025,1965,01,05,38.3,1,Y
IDCJAC0010,029025,1965,01,06,38.8,1,Y
IDCJAC0010,029025,1965,01,07,39.5,1,Y
IDCJAC0010,029025,1965,01,08,35.9,1,Y
IDCJAC0010,029025,1965,01,09,36.6,1,Y
IDCJAC0010,029025,1965,01,10,38.4,1,Y
IDCJAC0010,029025,1965,01,11,40.8,1,Y
IDCJAC0010,029025,1965,01,12,42.7,1,Y
IDCJAC0010,029025,1965,01,13,39.4,1,Y
IDCJAC0010,029025,1965,01,14,41.6,1,Y
IDCJAC0010,029025,1965,01,15,40.1,1,Y
IDCJAC0010,029025,1965,01,16,39.1,1,Y
IDCJAC0010,029025,1965,01,17,39.1,1,Y
IDCJAC0010,029025,1965,01,18,40.9,1,Y
IDCJAC0010,029025,1965,01,19,41.6,1,Y
IDCJAC0010,029025,1965,01,20,43.5,1,Y
IDCJAC0010,029025,1965,01,21,41.9,1,Y
IDCJAC0010,029025,1965,01,22,41.7,1,Y
IDCJAC0010,029025,1965,01,23,42.2,1,Y
IDCJAC0010,029025,1965,01,24,40.6,1,Y
IDCJAC0010,029025,1965,01,25,37.2,1,Y
IDCJAC0010,029025,1965,01,26,37.2,1,Y
IDCJAC0010,029025,1965,01,27,37.9,1,Y
IDCJAC0010,029025,1965,01,28,38.0,1,Y
IDCJAC0010,029025,1965,01,29,38.3,1,Y
IDCJAC0010,029025,1965,01,30,42.1,1,Y
IDCJAC0010,029025,1965,01,31,43.2,1,Y
IDCJAC0010,029025,1965,02,01,43.3,1,Y
IDCJAC0010,029025,1965,02,02,40.1,1,Y
IDCJAC0010,029025,1965,02,03,36.7,1,Y
IDCJAC0010,029025,1965,02,04,39.4,1,Y
IDCJAC0010,029025,1965,02,05,40.1,1,Y
IDCJAC0010,029025,1965,02,06,39.4,1,Y
IDCJAC0010,029025,1965,02,07,39.4,1,Y
IDCJAC0010,029025,1965,02,08,41.2,1,Y
IDCJAC0010,029025,1965,02,09,43.9,1,Y
IDCJAC0010,029025,1965,02,10,42.8,1,Y
IDCJAC0010,029025,1965,02,11,41.7,1,Y
IDCJAC0010,029025,1965,02,12,41.6,1,Y
IDCJAC0010,029025,1965,02,13,40.3,1,Y
IDCJAC0010,029025,1965,02,14,38.9,1,Y
IDCJAC0010,029025,1965,02,15,38.4,1,Y
IDCJAC0010,029025,1965,02,16,38.4,1,Y
IDCJAC0010,029025,1965,02,17,38.9,1,Y
IDCJAC0010,029025,1965,02,18,38.3,1,Y
IDCJAC0010,029025,1965,02,19,38.9,1,Y
IDCJAC0010,029025,1965,02,20,38.9,1,Y
IDCJAC0010,029025,1965,02,21,39.0,1,Y
IDCJAC0010,029025,1965,02,22,40.0,1,Y
IDCJAC0010,029025,1965,02,23,41.1,1,Y
IDCJAC0010,029025,1965,02,24,41.7,1,Y
IDCJAC0010,029025,1965,02,25,41.7,1,Y
IDCJAC0010,029025,1965,02,26,41.1,1,Y
IDCJAC0010,029025,1965,02,27,38.8,1,Y
IDCJAC0010,029025,1965,02,28,38.1,1,Y
IDCJAC0010,029025,1965,03,01,37.1,1,Y
IDCJAC0010,029025,1965,03,02,36.2,1,Y
IDCJAC0010,029025,1965,03,03,32.0,1,Y
IDCJAC0010,029025,1965,03,04,35.0,1,Y
IDCJAC0010,029025,1965,03,05,33.3,1,Y
IDCJAC0010,029025,1965,03,06,36.1,1,Y
IDCJAC0010,029025,1965,03,07,35.7,1,Y
IDCJAC0010,029025,1965,03,08,27.8,1,Y
IDCJAC0010,029025,1965,03,09,26.9,1,Y
IDCJAC0010,029025,1965,03,10,30.6,1,Y
IDCJAC0010,029025,1965,03,11,32.3,1,Y
IDCJAC0010,029025,1965,03,12,33.9,1,Y
IDCJAC0010,029025,1965,03,13,34.6,1,Y
IDCJAC0010,029025,1965,03,14,37.2,1,Y
IDCJAC0010,029025,1965,03,15,36.6,1,Y
IDCJAC0010,029025,1965,03,16,26.0,1,Y
IDCJAC0010,029025,1965,03,17,33.2,1,Y
IDCJAC0010,029025,1965,03,18,35.0,1,Y
IDCJAC0010,029025,1965,03,19,34.4,1,Y
IDCJAC0010,029025,1965,03,20,34.0,1,Y
IDCJAC0010,029025,1965,03,21,34.6,1,Y
IDCJAC0010,029025,1965,03,22,35.1,1,Y
IDCJAC0010,029025,1965,03,23,34.6,1,Y
IDCJAC0010,029025,1965,03,24,34.6,1,Y
IDCJAC0010,029025,1965,03,25,30.7,1,Y
IDCJAC0010,029025,1965,03,26,34.0,1,Y
IDCJAC0010,029025,1965,03,27,33.6,1,Y
IDCJAC0010,029025,1965,03,28,33.4,1,Y
IDCJAC0010,029025,1965,03,29,35.7,1,Y
IDCJAC0010,029025,1965,03,30,37.9,1,Y
IDCJAC0010,029025,1965,03,31,37.7,1,Y
IDCJAC0010,029025,1965,04,01,36.7,1,Y
IDCJAC0010,029025,1965,04,02,35.6,1,Y
IDCJAC0010,029025,1965,04,03,35.2,1,Y
IDCJAC0010,029025,1965,04,04,35.6,1,Y
IDCJAC0010,029025,1965,04,05,36.7,1,Y
IDCJAC0010,029025,1965,04,06,36.0,1,Y
IDCJAC0010,029025,1965,04,07,34.3,1,Y
IDCJAC0010,029025,1965,04,08,34.1,1,Y
IDCJAC0010,029025,1965,04,09,34.1,1,Y
IDCJAC0010,029025,1965,04,10,34.1,1,Y
IDCJAC0010,029025,1965,04,11,34.6,1,Y
IDCJAC0010,029025,1965,04,12,34.6,1,Y
IDCJAC0010,029025,1965,04,13,35.3,1,Y
IDCJAC0010,029025,1965,04,14,34.2,1,Y
IDCJAC0010,029025,1965,04,15,34.6,1,Y
IDCJAC0010,029025,1965,04,16,35.6,1,Y
IDCJAC0010,029025,1965,04,17,34.9,1,Y
IDCJAC0010,029025,1965,04,18,35.6,1,Y
IDCJAC0010,029025,1965,04,19,34.4,1,Y
IDCJAC0010,029025,1965,04,20,34.2,1,Y
IDCJAC0010,029025,1965,04,21,34.4,1,Y
IDCJAC0010,029025,1965,04,22,34.3,1,Y
IDCJAC0010,029025,1965,04,23,32.4,1,Y
IDCJAC0010,029025,1965,04,24,30.1,1,Y
IDCJAC0010,029025,1965,04,25,29.4,1,Y
IDCJAC0010,029025,1965,04,26,29.9,1,Y
IDCJAC0010,029025,1965,04,27,28.1,1,Y
IDCJAC0010,029025,1965,04,28,29.1,1,Y
IDCJAC0010,029025,1965,04,29,31.6,1,Y
IDCJAC0010,029025,1965,04,30,31.7,1,Y
IDCJAC0010,029025,1965,05,01,32.2,1,Y
IDCJAC0010,029025,1965,05,02,32.1,1,Y
IDCJAC0010,029025,1965,05,03,31.8,1,Y
IDCJAC0010,029025,1965,05,04,32.2,1,Y
IDCJAC0010,029025,1965,05,05,30.6,1,Y
IDCJAC0010,029025,1965,05,06,31.9,1,Y
IDCJAC0010,029025,1965,05,07,31.7,1,Y
IDCJAC0010,029025,1965,05,08,32.8,1,Y
IDCJAC0010,029025,1965,05,09,32.3,1,Y
IDCJAC0010,029025,1965,05,10,31.6,1,Y
IDCJAC0010,029025,1965,05,11,31.3,1,Y
IDCJAC0010,029025,1965,05,12,31.2,1,Y
IDCJAC0010,029025,1965,05,13,31.3,1,Y
IDCJAC0010,029025,1965,05,14,31.3,1,Y
IDCJAC0010,029025,1965,05,15,31.3,1,Y
IDCJAC0010,029025,1965,05,16,29.4,1,Y
IDCJAC0010,029025,1965,05,17,30.2,1,Y
IDCJAC0010,029025,1965,05,18,31.2,1,Y
IDCJAC0010,029025,1965,05,19,32.4,1,Y
IDCJAC0010,029025,1965,05,20,31.2,1,Y
IDCJAC0010,029025,1965,05,21,32.9,1,Y
IDCJAC0010,029025,1965,05,22,28.8,1,Y
IDCJAC0010,029025,1965,05,23,26.3,1,Y
IDCJAC0010,029025,1965,05,24,30.9,1,Y
IDCJAC0010,029025,1965,05,25,30.4,1,Y
IDCJAC0010,029025,1965,05,26,28.0,1,Y
IDCJAC0010,029025,1965,05,27,29.9,1,Y
IDCJAC0010,029025,1965,05,28,30.3,1,Y
IDCJAC0010,029025,1965,05,29,31.3,1,Y
IDCJAC0010,029025,1965,05,30,31.2,1,Y
IDCJAC0010,029025,1965,05,31,28.7,1,Y
IDCJAC0010,029025,1965,06,01,28.0,1,Y
IDCJAC0010,029025,1965,06,02,32.8,1,Y
IDCJAC0010,029025,1965,06,03,30.0,1,Y
IDCJAC0010,029025,1965,06,04,27.4,1,Y
IDCJAC0010,029025,1965,06,05,26.2,1,Y
IDCJAC0010,029025,1965,06,06,26.7,1,Y
IDCJAC0010,029025,1965,06,07,28.1,1,Y
IDCJAC0010,029025,1965,06,08,29.1,1,Y
IDCJAC0010,029025,1965,06,09,29.4,1,Y
IDCJAC0010,029025,1965,06,10,28.9,1,Y
IDCJAC0010,029025,1965,06,11,29.4,1,Y
IDCJAC0010,029025,1965,06,12,28.9,1,Y
IDCJAC0010,029025,1965,06,13,22.9,1,Y
IDCJAC0010,029025,1965,06,14,26.7,1,Y
IDCJAC0010,029025,1965,06,15,29.0,1,Y
IDCJAC0010,029025,1965,06,16,27.7,1,Y
IDCJAC0010,029025,1965,06,17,28.9,1,Y
IDCJAC0010,029025,1965,06,18,28.9,1,Y
IDCJAC0010,029025,1965,06,19,28.7,1,Y
IDCJAC0010,029025,1965,06,20,28.9,1,Y
IDCJAC0010,029025,1965,06,21,29.6,1,Y
IDCJAC0010,029025,1965,06,22,20.1,1,Y
IDCJAC0010,029025,1965,06,23,16.7,1,Y
IDCJAC0010,029025,1965,06,24,17.4,1,Y
IDCJAC0010,029025,1965,06,25,19.4,1,Y
IDCJAC0010,029025,1965,06,26,22.3,1,Y
IDCJAC0010,029025,1965,06,27,24.9,1,Y
IDCJAC0010,029025,1965,06,28,25.7,1,Y
IDCJAC0010,029025,1965,06,29,26.2,1,Y
IDCJAC0010,029025,1965,06,30,27.9,1,Y
IDCJAC0010,029025,1965,07,01,28.4,1,Y
IDCJAC0010,029025,1965,07,02,28.9,1,Y
IDCJAC0010,029025,1965,07,03,29.6,1,Y
IDCJAC0010,029025,1965,07,04,28.9,1,Y
IDCJAC0010,029025,1965,07,05,28.0,1,Y
IDCJAC0010,029025,1965,07,06,26.2,1,Y
IDCJAC0010,029025,1965,07,07,25.2,1,Y
IDCJAC0010,029025,1965,07,08,25.7,1,Y
IDCJAC0010,029025,1965,07,09,25.1,1,Y
IDCJAC0010,029025,1965,07,10,24.5,1,Y
IDCJAC0010,029025,1965,07,11,25.0,1,Y
IDCJAC0010,029025,1965,07,12,25.1,1,Y
IDCJAC0010,029025,1965,07,13,23.3,1,Y
IDCJAC0010,029025,1965,07,14,20.2,1,Y
IDCJAC0010,029025,1965,07,15,20.6,1,Y
IDCJAC0010,029025,1965,07,16,22.9,1,Y
IDCJAC0010,029025,1965,07,17,23.1,1,Y
IDCJAC0010,029025,1965,07,18,17.6,1,Y
IDCJAC0010,029025,1965,07,19,17.3,1,Y
IDCJAC0010,029025,1965,07,20,22.8,1,Y
IDCJAC0010,029025,1965,07,21,25.7,1,Y
IDCJAC0010,029025,1965,07,22,27.3,1,Y
IDCJAC0010,029025,1965,07,23,27.3,1,Y
IDCJAC0010,029025,1965,07,24,21.8,1,Y
IDCJAC0010,029025,1965,07,25,23.4,1,Y
IDCJAC0010,029025,1965,07,26,22.2,1,Y
IDCJAC0010,029025,1965,07,27,23.7,1,Y
IDCJAC0010,029025,1965,07,28,23.5,1,Y
IDCJAC0010,029025,1965,07,29,24.7,1,Y
IDCJAC0010,029025,1965,07,30,26.7,1,Y
IDCJAC0010,029025,1965,07,31,27.2,1,Y
IDCJAC0010,029025,1965,08,01,29.0,1,Y
IDCJAC0010,029025,1965,08,02,29.4,1,Y
IDCJAC0010,029025,1965,08,03,30.0,1,Y
IDCJAC0010,029025,1965,08,04,30.7,1,Y
IDCJAC0010,029025,1965,08,05,25.8,1,Y
IDCJAC0010,029025,1965,08,06,23.3,1,Y
IDCJAC0010,029025,1965,08,07,23.4,1,Y
IDCJAC0010,029025,1965,08,08,26.1,1,Y
IDCJAC0010,029025,1965,08,09,27.9,1,Y
IDCJAC0010,029025,1965,08,10,29.6,1,Y
IDCJAC0010,029025,1965,08,11,30.2,1,Y
IDCJAC0010,029025,1965,08,12,32.7,1,Y
IDCJAC0010,029025,1965,08,13,31.7,1,Y
IDCJAC0010,029025,1965,08,14,31.1,1,Y
IDCJAC0010,029025,1965,08,15,31.8,1,Y
IDCJAC0010,029025,1965,08,16,30.0,1,Y
IDCJAC0010,029025,1965,08,17,28.9,1,Y
IDCJAC0010,029025,1965,08,18,29.0,1,Y
IDCJAC0010,029025,1965,08,19,32.8,1,Y
IDCJAC0010,029025,1965,08,20,35.0,1,Y
IDCJAC0010,029025,1965,08,21,29.6,1,Y
IDCJAC0010,029025,1965,08,22,28.5,1,Y
IDCJAC0010,029025,1965,08,23,31.7,1,Y
IDCJAC0010,029025,1965,08,24,34.4,1,Y
IDCJAC0010,029025,1965,08,25,33.2,1,Y
IDCJAC0010,029025,1965,08,26,32.3,1,Y
IDCJAC0010,029025,1965,08,27,28.3,1,Y
IDCJAC0010,029025,1965,08,28,29.1,1,Y
IDCJAC0010,029025,1965,08,29,28.9,1,Y
IDCJAC0010,029025,1965,08,30,29.4,1,Y
IDCJAC0010,029025,1965,08,31,30.6,1,Y
IDCJAC0010,029025,1965,09,01,31.4,1,Y
IDCJAC0010,029025,1965,09,02,32.8,1,Y
IDCJAC0010,029025,1965,09,03,32.9,1,Y
IDCJAC0010,029025,1965,09,04,34.0,1,Y
IDCJAC0010,029025,1965,09,05,33.7,1,Y
IDCJAC0010,029025,1965,09,06,35.2,1,Y
IDCJAC0010,029025,1965,09,07,35.2,1,Y
IDCJAC0010,029025,1965,09,08,34.3,1,Y
IDCJAC0010,029025,1965,09,09,34.8,1,Y
IDCJAC0010,029025,1965,09,10,33.9,1,Y
IDCJAC0010,029025,1965,09,11,33.5,1,Y
IDCJAC0010,029025,1965,09,12,34.5,1,Y
IDCJAC0010,029025,1965,09,13,32.2,1,Y
IDCJAC0010,029025,1965,09,14,32.7,1,Y
IDCJAC0010,029025,1965,09,15,36.2,1,Y
IDCJAC0010,029025,1965,09,16,29.3,1,Y
IDCJAC0010,029025,1965,09,17,32.8,1,Y
IDCJAC0010,029025,1965,09,18,30.7,1,Y
IDCJAC0010,029025,1965,09,19,33.6,1,Y
IDCJAC0010,029025,1965,09,20,33.5,1,Y
IDCJAC0010,029025,1965,09,21,32.8,1,Y
IDCJAC0010,029025,1965,09,22,33.4,1,Y
IDCJAC0010,029025,1965,09,23,34.0,1,Y
IDCJAC0010,029025,1965,09,24,33.9,1,Y
IDCJAC0010,029025,1965,09,25,34.0,1,Y
IDCJAC0010,029025,1965,09,26,33.9,1,Y
IDCJAC0010,029025,1965,09,27,34.0,1,Y
IDCJAC0010,029025,1965,09,28,33.5,1,Y
IDCJAC0010,029025,1965,09,29,35.2,1,Y
IDCJAC0010,029025,1965,09,30,35.7,1,Y
IDCJAC0010,029025,1965,10,01,35.6,1,Y
IDCJAC0010,029025,1965,10,02,32.7,1,Y
IDCJAC0010,029025,1965,10,03,33.1,1,Y
IDCJAC0010,029025,1965,10,04,36.6,1,Y
IDCJAC0010,029025,1965,10,05,38.3,1,Y
IDCJAC0010,029025,1965,10,06,39.4,1,Y
IDCJAC0010,029025,1965,10,07,39.1,1,Y
IDCJAC0010,029025,1965,10,08,36.7,1,Y
IDCJAC0010,029025,1965,10,09,32.2,1,Y
IDCJAC0010,029025,1965,10,10,32.3,1,Y
IDCJAC0010,029025,1965,10,11,34.1,1,Y
IDCJAC0010,029025,1965,10,12,32.8,1,Y
IDCJAC0010,029025,1965,10,13,34.6,1,Y
IDCJAC0010,029025,1965,10,14,34.3,1,Y
IDCJAC0010,029025,1965,10,15,35.1,1,Y
IDCJAC0010,029025,1965,10,16,37.3,1,Y
IDCJAC0010,029025,1965,10,17,34.9,1,Y
IDCJAC0010,029025,1965,10,18,31.2,1,Y
IDCJAC0010,029025,1965,10,19,32.0,1,Y
IDCJAC0010,029025,1965,10,20,34.0,1,Y
IDCJAC0010,029025,1965,10,21,36.8,1,Y
IDCJAC0010,029025,1965,10,22,38.8,1,Y
IDCJAC0010,029025,1965,10,23,38.9,1,Y
IDCJAC0010,029025,1965,10,24,38.0,1,Y
IDCJAC0010,029025,1965,10,25,35.6,1,Y
IDCJAC0010,029025,1965,10,26,36.7,1,Y
IDCJAC0010,029025,1965,10,27,37.0,1,Y
IDCJAC0010,029025,1965,10,28,37.8,1,Y
IDCJAC0010,029025,1965,10,29,37.9,1,Y
IDCJAC0010,029025,1965,10,30,39.3,1,Y
IDCJAC0010,029025,1965,10,31,40.6,1,Y
IDCJAC0010,029025,1965,11,01,41.3,1,Y
IDCJAC0010,029025,1965,11,02,42.9,1,Y
IDCJAC0010,029025,1965,11,03,41.3,1,Y
IDCJAC0010,029025,1965,11,04,41.7,1,Y
IDCJAC0010,029025,1965,11,05,42.8,1,Y
IDCJAC0010,029025,1965,11,06,45.2,1,Y
IDCJAC0010,029025,1965,11,07,46.1,1,Y
IDCJAC0010,029025,1965,11,08,45.6,1,Y
IDCJAC0010,029025,1965,11,09,46.5,1,Y
IDCJAC0010,029025,1965,11,10,32.6,1,Y
IDCJAC0010,029025,1965,11,11,33.2,1,Y
IDCJAC0010,029025,1965,11,12,32.7,1,Y
IDCJAC0010,029025,1965,11,13,35.9,1,Y
IDCJAC0010,029025,1965,11,14,37.4,1,Y
IDCJAC0010,029025,1965,11,15,37.7,1,Y
IDCJAC0010,029025,1965,11,16,38.8,1,Y
IDCJAC0010,029025,1965,11,17,40.5,1,Y
IDCJAC0010,029025,1965,11,18,38.8,1,Y
IDCJAC0010,029025,1965,11,19,39.4,1,Y
IDCJAC0010,029025,1965,11,20,37.1,1,Y
IDCJAC0010,029025,1965,11,21,38.3,1,Y
IDCJAC0010,029025,1965,11,22,37.8,1,Y
IDCJAC0010,029025,1965,11,23,38.9,1,Y
IDCJAC0010,029025,1965,11,24,38.9,1,Y
IDCJAC0010,029025,1965,11,25,35.6,1,Y
IDCJAC0010,029025,1965,11,26,38.1,1,Y
IDCJAC0010,029025,1965,11,27,39.4,1,Y
IDCJAC0010,029025,1965,11,28,40.0,1,Y
IDCJAC0010,029025,1965,11,29,38.3,1,Y
IDCJAC0010,029025,1965,11,30,37.7,1,Y
IDCJAC0010,029025,1965,12,01,38.8,1,Y
IDCJAC0010,029025,1965,12,02,39.4,1,Y
IDCJAC0010,029025,1965,12,03,32.4,1,Y
IDCJAC0010,029025,1965,12,04,36.8,1,Y
IDCJAC0010,029025,1965,12,05,38.1,1,Y
IDCJAC0010,029025,1965,12,06,39.1,1,Y
IDCJAC0010,029025,1965,12,07,35.6,1,Y
IDCJAC0010,029025,1965,12,08,37.2,1,Y
IDCJAC0010,029025,1965,12,09,34.9,1,Y
IDCJAC0010,029025,1965,12,10,35.2,1,Y
IDCJAC0010,029025,1965,12,11,36.2,1,Y
IDCJAC0010,029025,1965,12,12,36.2,1,Y
IDCJAC0010,029025,1965,12,13,36.0,1,Y
IDCJAC0010,029025,1965,12,14,35.8,1,Y
IDCJAC0010,029025,1965,12,15,35.7,1,Y
IDCJAC0010,029025,1965,12,16,37.8,1,Y
IDCJAC0010,029025,1965,12,17,38.4,1,Y
IDCJAC0010,029025,1965,12,18,35.3,1,Y
IDCJAC0010,029025,1965,12,19,37.3,1,Y
IDCJAC0010,029025,1965,12,20,36.6,1,Y
IDCJAC0010,029025,1965,12,21,33.2,1,Y
IDCJAC0010,029025,1965,12,22,34.5,1,Y
IDCJAC0010,029025,1965,12,23,34.4,1,Y
IDCJAC0010,029025,1965,12,24,34.7,1,Y
IDCJAC0010,029025,1965,12,25,35.6,1,Y
IDCJAC0010,029025,1965,12,26,35.6,1,Y
IDCJAC0010,029025,1965,12,27,37.3,1,Y
IDCJAC0010,029025,1965,12,28,38.9,1,Y
IDCJAC0010,029025,1965,12,29,39.5,1,Y
IDCJAC0010,029025,1965,12,30,41.6,1,Y
IDCJAC0010,029025,1965,12,31,43.4,1,Y
IDCJAC0010,029025,1966,01,01,43.7,1,Y
IDCJAC0010,029025,1966,01,02,45.5,1,Y
IDCJAC0010,029025,1966,01,03,45.6,1,Y
IDCJAC0010,029025,1966,01,04,42.9,1,Y
IDCJAC0010,029025,1966,01,05,41.6,1,Y
IDCJAC0010,029025,1966,01,06,34.9,1,Y
IDCJAC0010,029025,1966,01,07,33.4,1,Y
IDCJAC0010,029025,1966,01,08,30.4,1,Y
IDCJAC0010,029025,1966,01,09,33.3,1,Y
IDCJAC0010,029025,1966,01,10,32.8,1,Y
IDCJAC0010,029025,1966,01,11,35.0,1,Y
IDCJAC0010,029025,1966,01,12,37.2,1,Y
IDCJAC0010,029025,1966,01,13,36.8,1,Y
IDCJAC0010,029025,1966,01,14,37.2,1,Y
IDCJAC0010,029025,1966,01,15,37.2,1,Y
IDCJAC0010,029025,1966,01,16,36.2,1,Y
IDCJAC0010,029025,1966,01,17,,1,
IDCJAC0010,029025,1966,01,18,39.0,,Y
IDCJAC0010,029025,1966,01,19,39.4,1,Y
IDCJAC0010,029025,1966,01,20,37.2,1,Y
IDCJAC0010,029025,1966,01,21,32.6,1,Y
IDCJAC0010,029025,1966,01,22,32.3,1,Y
IDCJAC0010,029025,1966,01,23,31.4,1,Y
IDCJAC0010,029025,1966,01,24,31.8,1,Y
IDCJAC0010,029025,1966,01,25,30.6,1,Y
IDCJAC0010,029025,1966,01,26,33.4,1,Y
IDCJAC0010,029025,1966,01,27,33.9,1,Y
IDCJAC0010,029025,1966,01,28,33.9,1,Y
IDCJAC0010,029025,1966,01,29,35.0,1,Y
IDCJAC0010,029025,1966,01,30,34.3,1,Y
IDCJAC0010,029025,1966,01,31,36.2,1,Y
IDCJAC0010,029025,1966,02,01,37.3,1,Y
IDCJAC0010,029025,1966,02,02,32.6,1,Y
IDCJAC0010,029025,1966,02,03,35.0,1,Y
IDCJAC0010,029025,1966,02,04,36.2,1,Y
IDCJAC0010,029025,1966,02,05,32.9,1,Y
IDCJAC0010,029025,1966,02,06,35.7,1,Y
IDCJAC0010,029025,1966,02,07,35.6,1,Y
IDCJAC0010,029025,1966,02,08,36.1,1,Y
IDCJAC0010,029025,1966,02,09,36.7,1,Y
IDCJAC0010,029025,1966,02,10,37.3,1,Y
IDCJAC0010,029025,1966,02,11,36.2,1,Y
IDCJAC0010,029025,1966,02,12,37.8,1,Y
IDCJAC0010,029025,1966,02,13,37.3,1,Y
IDCJAC0010,029025,1966,02,14,38.3,1,Y
IDCJAC0010,029025,1966,02,15,38.7,1,Y
IDCJAC0010,029025,1966,02,16,40.6,1,Y
IDCJAC0010,029025,1966,02,17,41.2,1,Y
IDCJAC0010,029025,1966,02,18,38.6,1,Y
IDCJAC0010,029025,1966,02,19,39.9,1,Y
IDCJAC0010,029025,1966,02,20,40.3,1,Y
IDCJAC0010,029025,1966,02,21,40.6,1,Y
IDCJAC0010,029025,1966,02,22,40.5,1,Y
IDCJAC0010,029025,1966,02,23,41.0,1,Y
IDCJAC0010,029025,1966,02,24,41.2,1,Y
IDCJAC0010,029025,1966,02,25,41.7,1,Y
IDCJAC0010,029025,1966,02,26,40.5,1,Y
IDCJAC0010,029025,1966,02,27,41.2,1,Y
IDCJAC0010,029025,1966,02,28,41.7,1,Y
IDCJAC0010,029025,1966,03,01,41.2,1,Y
IDCJAC0010,029025,1966,03,02,39.5,1,Y
IDCJAC0010,029025,1966,03,03,37.8,1,Y
IDCJAC0010,029025,1966,03,04,36.8,1,Y
IDCJAC0010,029025,1966,03,05,36.4,1,Y
IDCJAC0010,029025,1966,03,06,36.4,1,Y
IDCJAC0010,029025,1966,03,07,36.7,1,Y
IDCJAC0010,029025,1966,03,08,36.7,1,Y
IDCJAC0010,029025,1966,03,09,37.3,1,Y
IDCJAC0010,029025,1966,03,10,37.8,1,Y
IDCJAC0010,029025,1966,03,11,38.9,1,Y
IDCJAC0010,029025,1966,03,12,39.6,1,Y
IDCJAC0010,029025,1966,03,13,39.3,1,Y
IDCJAC0010,029025,1966,03,14,39.4,1,Y
IDCJAC0010,029025,1966,03,15,38.9,1,Y
IDCJAC0010,029025,1966,03,16,36.2,1,Y
IDCJAC0010,029025,1966,03,17,35.9,1,Y
IDCJAC0010,029025,1966,03,18,36.4,1,Y
IDCJAC0010,029025,1966,03,19,37.9,1,Y
IDCJAC0010,029025,1966,03,20,39.5,1,Y
IDCJAC0010,029025,1966,03,21,40.1,1,Y
IDCJAC0010,029025,1966,03,22,37.2,1,Y
IDCJAC0010,029025,1966,03,23,35.1,1,Y
IDCJAC0010,029025,1966,03,24,32.9,1,Y
IDCJAC0010,029025,1966,03,25,33.8,1,Y
IDCJAC0010,029025,1966,03,26,33.8,1,Y
IDCJAC0010,029025,1966,03,27,34.3,1,Y
IDCJAC0010,029025,1966,03,28,34.0,1,Y
IDCJAC0010,029025,1966,03,29,34.8,1,Y
IDCJAC0010,029025,1966,03,30,36.8,1,Y
IDCJAC0010,029025,1966,03,31,39.2,1,Y
IDCJAC0010,029025,1966,04,01,39.8,1,Y
IDCJAC0010,029025,1966,04,02,39.8,1,Y
IDCJAC0010,029025,1966,04,03,39.4,1,Y
IDCJAC0010,029025,1966,04,04,39.6,1,Y
IDCJAC0010,029025,1966,04,05,39.0,1,Y
IDCJAC0010,029025,1966,04,06,37.8,1,Y
IDCJAC0010,029025,1966,04,07,39.4,1,Y
IDCJAC0010,029025,1966,04,08,37.9,1,Y
IDCJAC0010,029025,1966,04,09,38.7,1,Y
IDCJAC0010,029025,1966,04,10,37.4,1,Y
IDCJAC0010,029025,1966,04,11,35.7,1,Y
IDCJAC0010,029025,1966,04,12,34.0,1,Y
IDCJAC0010,029025,1966,04,13,34.1,1,Y
IDCJAC0010,029025,1966,04,14,33.4,1,Y
IDCJAC0010,029025,1966,04,15,34.1,1,Y
IDCJAC0010,029025,1966,04,16,35.0,1,Y
IDCJAC0010,029025,1966,04,17,34.3,1,Y
IDCJAC0010,029025,1966,04,18,34.3,1,Y
IDCJAC0010,029025,1966,04,19,33.7,1,Y
IDCJAC0010,029025,1966,04,20,33.8,1,Y
IDCJAC0010,029025,1966,04,21,33.9,1,Y
IDCJAC0010,029025,1966,04,22,33.7,1,Y
IDCJAC0010,029025,1966,04,23,33.3,1,Y
IDCJAC0010,029025,1966,04,24,33.9,1,Y
IDCJAC0010,029025,1966,04,25,32.2,1,Y
IDCJAC0010,029025,1966,04,26,31.6,1,Y
IDCJAC0010,029025,1966,04,27,30.2,1,Y
IDCJAC0010,029025,1966,04,28,29.4,1,Y
IDCJAC0010,029025,1966,04,29,27.9,1,Y
IDCJAC0010,029025,1966,04,30,29.4,1,Y
IDCJAC0010,029025,1966,05,01,31.1,1,Y
IDCJAC0010,029025,1966,05,02,31.8,1,Y
IDCJAC0010,029025,1966,05,03,33.9,1,Y
IDCJAC0010,029025,1966,05,04,34.4,1,Y
IDCJAC0010,029025,1966,05,05,29.6,1,Y
IDCJAC0010,029025,1966,05,06,30.7,1,Y
IDCJAC0010,029025,1966,05,07,28.6,1,Y
IDCJAC0010,029025,1966,05,08,26.3,1,Y
IDCJAC0010,029025,1966,05,09,29.8,1,Y
IDCJAC0010,029025,1966,05,10,29.5,1,Y
IDCJAC0010,029025,1966,05,11,30.0,1,Y
IDCJAC0010,029025,1966,05,12,29.5,1,Y
IDCJAC0010,029025,1966,05,13,28.5,1,Y
